subset,hellwig_score
"('loan_amount', 'monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03566933122781568
"('interest', 'total_repayment', 'avg_rr_per_city')",0.03566293607040154
"('monthly_emi', 'total_repayment', 'avg_rr_per_city')",0.03564286679682216
"('loan_amount', 'total_repayment', 'avg_rr_per_city')",0.03564061912993777
"('total_repayment', 'avg_rr_per_city')",0.035614154698944245
"('collateral_value', 'tenure_years', 'interest', 'monthly_emi', 'total_repayment')",0.030804025781589237
"('loan_amount', 'collateral_value', 'tenure_years', 'interest', 'total_repayment')",0.030801778114704838
"('loan_amount', 'collateral_value', 'tenure_years', 'monthly_emi', 'total_repayment')",0.030781708841125466
"('collateral_value', 'tenure_years', 'interest', 'total_repayment')",0.030775313683711322
"('collateral_value', 'tenure_years', 'monthly_emi', 'total_repayment')",0.03075524441013195
"('loan_amount', 'collateral_value', 'tenure_years', 'total_repayment')",0.03075299674324755
"('collateral_value', 'tenure_years', 'total_repayment')",0.030726532312254036
"('loan_amount', 'tenure_years', 'interest', 'monthly_emi', 'total_repayment')",0.030108519264062113
"('tenure_years', 'interest', 'monthly_emi', 'total_repayment')",0.030082054833068597
"('loan_amount', 'tenure_years', 'interest', 'total_repayment')",0.0300798071661842
"('loan_amount', 'tenure_years', 'monthly_emi', 'total_repayment')",0.030059737892604826
"('tenure_years', 'interest', 'total_repayment')",0.030053342735190683
"('tenure_years', 'monthly_emi', 'total_repayment')",0.03003327346161131
"('loan_amount', 'tenure_years', 'total_repayment')",0.030031025794726912
"('tenure_years', 'total_repayment')",0.030004561363733397
"('loan_amount', 'collateral_value', 'interest', 'monthly_emi', 'total_repayment')",0.029671749295725674
"('collateral_value', 'interest', 'monthly_emi', 'total_repayment')",0.02964528486473216
"('loan_amount', 'collateral_value', 'interest', 'total_repayment')",0.02964303719784776
"('loan_amount', 'collateral_value', 'monthly_emi', 'total_repayment')",0.02962296792426839
"('collateral_value', 'interest', 'total_repayment')",0.029616572766854244
"('collateral_value', 'monthly_emi', 'total_repayment')",0.029596503493274876
"('loan_amount', 'collateral_value', 'total_repayment')",0.029594255826390477
"('collateral_value', 'total_repayment')",0.02956779139539696
"('loan_amount', 'interest', 'monthly_emi', 'total_repayment')",0.028949778347205034
"('interest', 'monthly_emi', 'total_repayment')",0.02892331391621152
"('loan_amount', 'interest', 'total_repayment')",0.02892106624932712
"('loan_amount', 'monthly_emi', 'total_repayment')",0.02890099697574775
"('interest', 'total_repayment')",0.028894601818333608
"('monthly_emi', 'total_repayment')",0.028874532544754236
"('loan_amount', 'total_repayment')",0.028872284877869837
"('collateral_value', 'tenure_years', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.022470682431933304
"('collateral_value', 'tenure_years', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.022450613158353932
"('loan_amount', 'collateral_value', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.022448365491469533
"('collateral_value', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.022421901060476018
"('tenure_years', 'interest', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.021777423581290575
"('loan_amount', 'tenure_years', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.02177517591440618
"('loan_amount', 'tenure_years', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.021755106640826808
"('tenure_years', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.021748711483412664
"('tenure_years', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.021728642209833293
"('loan_amount', 'tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.021726394542948894
"('tenure_years', 'avg_balance_amt', 'avg_rr_per_city')",0.02169993011195538
"('collateral_value', 'interest', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.02134065361295414
"('loan_amount', 'collateral_value', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.02133840594606974
"('loan_amount', 'collateral_value', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.02131833667249037
"('collateral_value', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.021311941515076226
"('collateral_value', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.021291872241496854
"('loan_amount', 'collateral_value', 'avg_balance_amt', 'avg_rr_per_city')",0.02128962457461246
"('collateral_value', 'avg_balance_amt', 'avg_rr_per_city')",0.021263160143618943
"('loan_amount', 'interest', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.020645147095427016
"('interest', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.0206186826644335
"('loan_amount', 'interest', 'avg_balance_amt', 'avg_rr_per_city')",0.020616434997549102
"('loan_amount', 'monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.02059636572396973
"('interest', 'avg_balance_amt', 'avg_rr_per_city')",0.020589970566555586
"('monthly_emi', 'avg_balance_amt', 'avg_rr_per_city')",0.020569901292976218
"('loan_amount', 'avg_balance_amt', 'avg_rr_per_city')",0.02056765362609182
"('avg_balance_amt', 'avg_rr_per_city')",0.020541189195098303
"('collateral_value', 'tenure_years', 'interest', 'monthly_emi', 'avg_balance_amt')",0.015731060277743292
"('loan_amount', 'collateral_value', 'tenure_years', 'interest', 'avg_balance_amt')",0.015728812610858893
"('loan_amount', 'collateral_value', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.01570874333727952
"('collateral_value', 'tenure_years', 'interest', 'avg_balance_amt')",0.015702348179865377
"('collateral_value', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.015682278906286005
"('loan_amount', 'collateral_value', 'tenure_years', 'avg_balance_amt')",0.015680031239401607
"('collateral_value', 'tenure_years', 'avg_balance_amt')",0.01565356680840809
"('loan_amount', 'tenure_years', 'interest', 'monthly_emi', 'avg_balance_amt')",0.015035553760216166
"('tenure_years', 'interest', 'monthly_emi', 'avg_balance_amt')",0.01500908932922265
"('loan_amount', 'tenure_years', 'interest', 'avg_balance_amt')",0.015006841662338254
"('loan_amount', 'tenure_years', 'monthly_emi', 'avg_balance_amt')",0.014986772388758882
"('tenure_years', 'interest', 'avg_balance_amt')",0.014980377231344738
"('tenure_years', 'monthly_emi', 'avg_balance_amt')",0.014960307957765366
"('loan_amount', 'tenure_years', 'avg_balance_amt')",0.014958060290880967
"('tenure_years', 'avg_balance_amt')",0.014931595859887454
"('loan_amount', 'collateral_value', 'interest', 'monthly_emi', 'avg_balance_amt')",0.014598783791879729
"('collateral_value', 'interest', 'monthly_emi', 'avg_balance_amt')",0.014572319360886214
"('loan_amount', 'collateral_value', 'interest', 'avg_balance_amt')",0.014570071694001816
"('loan_amount', 'collateral_value', 'monthly_emi', 'avg_balance_amt')",0.014550002420422445
"('collateral_value', 'interest', 'avg_balance_amt')",0.014543607263008301
"('collateral_value', 'monthly_emi', 'avg_balance_amt')",0.014523537989428929
"('loan_amount', 'collateral_value', 'avg_balance_amt')",0.014521290322544532
"('collateral_value', 'avg_balance_amt')",0.014494825891551016
"('loan_amount', 'interest', 'monthly_emi', 'avg_balance_amt')",0.013876812843359091
"('interest', 'monthly_emi', 'avg_balance_amt')",0.013850348412365576
"('loan_amount', 'interest', 'avg_balance_amt')",0.013848100745481177
"('loan_amount', 'monthly_emi', 'avg_balance_amt')",0.013828031471901805
"('interest', 'avg_balance_amt')",0.013821636314487662
"('monthly_emi', 'avg_balance_amt')",0.013801567040908291
"('loan_amount', 'avg_balance_amt')",0.013799319374023893
"('collateral_value', 'tenure_years', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.00872653958678084
"('loan_amount', 'collateral_value', 'tenure_years', 'interest', 'avg_rr_per_city')",0.00872429191989644
"('loan_amount', 'collateral_value', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.00870422264631707
"('collateral_value', 'tenure_years', 'interest', 'avg_rr_per_city')",0.008697827488902925
"('collateral_value', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.008677758215323555
"('loan_amount', 'collateral_value', 'tenure_years', 'avg_rr_per_city')",0.008675510548439156
"('collateral_value', 'tenure_years', 'avg_rr_per_city')",0.00864904611744564
"('loan_amount', 'tenure_years', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.008031033069253716
"('tenure_years', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.0080045686382602
"('loan_amount', 'tenure_years', 'interest', 'avg_rr_per_city')",0.008002320971375803
"('loan_amount', 'tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.007982251697796431
"('tenure_years', 'interest', 'avg_rr_per_city')",0.007975856540382287
"('tenure_years', 'monthly_emi', 'avg_rr_per_city')",0.007955787266802915
"('loan_amount', 'tenure_years', 'avg_rr_per_city')",0.007953539599918517
"('tenure_years', 'avg_rr_per_city')",0.007927075168925003
"('loan_amount', 'collateral_value', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.007594263100917278
"('collateral_value', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.007567798669923763
"('loan_amount', 'collateral_value', 'interest', 'avg_rr_per_city')",0.007565551003039365
"('loan_amount', 'collateral_value', 'monthly_emi', 'avg_rr_per_city')",0.007545481729459994
"('collateral_value', 'interest', 'avg_rr_per_city')",0.0075390865720458495
"('collateral_value', 'monthly_emi', 'avg_rr_per_city')",0.007519017298466478
"('loan_amount', 'collateral_value', 'avg_rr_per_city')",0.0075167696315820804
"('collateral_value', 'avg_rr_per_city')",0.007490305200588565
"('loan_amount', 'interest', 'monthly_emi', 'avg_rr_per_city')",0.00687229215239664
"('interest', 'monthly_emi', 'avg_rr_per_city')",0.006845827721403124
"('loan_amount', 'interest', 'avg_rr_per_city')",0.0068435800545187265
"('loan_amount', 'monthly_emi', 'avg_rr_per_city')",0.006823510780939355
"('interest', 'avg_rr_per_city')",0.006817115623525211
"('monthly_emi', 'avg_rr_per_city')",0.00679704634994584
"('loan_amount', 'avg_rr_per_city')",0.006794798683061442
"('loan_amount', 'collateral_value', 'tenure_years', 'interest', 'monthly_emi')",0.001984669765706428
"('collateral_value', 'tenure_years', 'interest', 'monthly_emi')",0.001958205334712913
"('loan_amount', 'collateral_value', 'tenure_years', 'interest')",0.0019559576678285146
"('loan_amount', 'collateral_value', 'tenure_years', 'monthly_emi')",0.0019358883942491433
"('collateral_value', 'tenure_years', 'interest')",0.0019294932368349993
"('collateral_value', 'tenure_years', 'monthly_emi')",0.001909423963255628
"('loan_amount', 'collateral_value', 'tenure_years')",0.0019071762963712299
"('collateral_value', 'tenure_years')",0.0018807118653777146
"('loan_amount', 'tenure_years', 'interest', 'monthly_emi')",0.0012626988171857893
"('tenure_years', 'interest', 'monthly_emi')",0.001236234386192274
"('loan_amount', 'tenure_years', 'interest')",0.001233986719307876
"('loan_amount', 'tenure_years', 'monthly_emi')",0.0012139174457285046
"('tenure_years', 'interest')",0.0012075222883143606
"('tenure_years', 'monthly_emi')",0.0011874530147349893
"('loan_amount', 'tenure_years')",0.0011852053478505912
"('loan_amount', 'collateral_value', 'interest', 'monthly_emi')",0.0008259288488493522
"('collateral_value', 'interest', 'monthly_emi')",0.0007994644178558368
"('loan_amount', 'collateral_value', 'interest')",0.0007972167509714387
"('loan_amount', 'collateral_value', 'monthly_emi')",0.0007771474773920676
"('collateral_value', 'interest')",0.0007707523199779233
"('collateral_value', 'monthly_emi')",0.0007506830463985521
"('loan_amount', 'collateral_value')",0.000748435379514154
"('loan_amount', 'interest', 'monthly_emi')",0.00010395790032871355
"('interest', 'monthly_emi')",7.749346933519816e-05
"('loan_amount', 'interest')",7.524580245080006e-05
"('loan_amount', 'monthly_emi')",5.517652887142887e-05
